STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,TIME_PERIOD,OBS_VALUE,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,UNIT_MEASURE_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,QAT,WB_WDI_SH_STA_SUIC_FE_P5,F,2002,3.05,Qatar,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ROU,WB_WDI_SH_STA_SUIC_FE_P5,F,2002,4.79,Romania,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RUS,WB_WDI_SH_STA_SUIC_FE_P5,F,2002,15.54,Russian Federation,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RWA,WB_WDI_SH_STA_SUIC_FE_P5,F,2002,5.87,Rwanda,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WSM,WB_WDI_SH_STA_SUIC_FE_P5,F,2002,6.43,Samoa,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,STP,WB_WDI_SH_STA_SUIC_FE_P5,F,2002,0.52,São Tomé and Príncipe,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAU,WB_WDI_SH_STA_SUIC_FE_P5,F,2002,2.3,Saudi Arabia,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLB,WB_WDI_SH_STA_SUIC_FE_P5,F,2020,9.86,Solomon Islands,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SOM,WB_WDI_SH_STA_SUIC_FE_P5,F,2020,5.83,"Somalia, Federal Republic of","Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZAF,WB_WDI_SH_STA_SUIC_FE_P5,F,2020,8.91,South Africa,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSD,WB_WDI_SH_STA_SUIC_FE_P5,F,2020,3.54,South Sudan,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ESP,WB_WDI_SH_STA_SUIC_FE_P5,F,2020,4.52,Spain,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LKA,WB_WDI_SH_STA_SUIC_FE_P5,F,2020,5.13,Sri Lanka,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCA,WB_WDI_SH_STA_SUIC_FE_P5,F,2020,1.21,St. Lucia,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VCT,WB_WDI_SH_STA_SUIC_FE_P5,F,2020,0.0,St. Vincent and the Grenadines,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SDN,WB_WDI_SH_STA_SUIC_FE_P5,F,2020,2.37,Sudan,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SUR,WB_WDI_SH_STA_SUIC_FE_P5,F,2020,13.05,Suriname,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWE,WB_WDI_SH_STA_SUIC_FE_P5,F,2020,8.45,Sweden,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MYS,WB_WDI_SH_STA_SUIC_FE_P5,F,2017,2.26,Malaysia,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDV,WB_WDI_SH_STA_SUIC_FE_P5,F,2017,0.48,Maldives,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLI,WB_WDI_SH_STA_SUIC_FE_P5,F,2017,2.75,Mali,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLT,WB_WDI_SH_STA_SUIC_FE_P5,F,2017,1.8,Malta,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MRT,WB_WDI_SH_STA_SUIC_FE_P5,F,2017,1.78,Mauritania,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MUS,WB_WDI_SH_STA_SUIC_FE_P5,F,2017,4.0,Mauritius,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEX,WB_WDI_SH_STA_SUIC_FE_P5,F,2017,2.16,Mexico,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FSM,WB_WDI_SH_STA_SUIC_FE_P5,F,2017,9.7,"Micronesia, Fed. Sts.","Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDA,WB_WDI_SH_STA_SUIC_FE_P5,F,2017,3.87,Moldova,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNG,WB_WDI_SH_STA_SUIC_FE_P5,F,2017,5.36,Mongolia,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDV,WB_WDI_SH_STA_SUIC_FE_P5,F,2016,0.49,Maldives,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLI,WB_WDI_SH_STA_SUIC_FE_P5,F,2016,2.78,Mali,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLT,WB_WDI_SH_STA_SUIC_FE_P5,F,2016,2.44,Malta,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MRT,WB_WDI_SH_STA_SUIC_FE_P5,F,2016,1.79,Mauritania,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MUS,WB_WDI_SH_STA_SUIC_FE_P5,F,2016,2.69,Mauritius,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEX,WB_WDI_SH_STA_SUIC_FE_P5,F,2016,2.11,Mexico,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FSM,WB_WDI_SH_STA_SUIC_FE_P5,F,2016,9.65,"Micronesia, Fed. Sts.","Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDA,WB_WDI_SH_STA_SUIC_FE_P5,F,2016,4.66,Moldova,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNG,WB_WDI_SH_STA_SUIC_FE_P5,F,2016,5.37,Mongolia,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNE,WB_WDI_SH_STA_SUIC_FE_P5,F,2016,6.01,Montenegro,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PNG,WB_WDI_SH_STA_SUIC_FE_P5,F,2021,1.4,Papua New Guinea,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRY,WB_WDI_SH_STA_SUIC_FE_P5,F,2021,4.69,Paraguay,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PER,WB_WDI_SH_STA_SUIC_FE_P5,F,2021,0.81,Peru,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PHL,WB_WDI_SH_STA_SUIC_FE_P5,F,2021,1.77,Philippines,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,POL,WB_WDI_SH_STA_SUIC_FE_P5,F,2021,3.84,Poland,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRT,WB_WDI_SH_STA_SUIC_FE_P5,F,2021,5.93,Portugal,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRI,WB_WDI_SH_STA_SUIC_FE_P5,F,2021,1.85,Puerto Rico,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,QAT,WB_WDI_SH_STA_SUIC_FE_P5,F,2021,0.77,Qatar,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ROU,WB_WDI_SH_STA_SUIC_FE_P5,F,2021,3.29,Romania,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RUS,WB_WDI_SH_STA_SUIC_FE_P5,F,2021,8.09,Russian Federation,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RWA,WB_WDI_SH_STA_SUIC_FE_P5,F,2021,4.77,Rwanda,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GAB,WB_WDI_SH_STA_SUIC_FE_P5,F,2005,3.55,Gabon,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,WB_WDI_SH_STA_SUIC_FE_P5,F,2005,2.88,"Gambia, The","Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GEO,WB_WDI_SH_STA_SUIC_FE_P5,F,2005,0.81,Georgia,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DEU,WB_WDI_SH_STA_SUIC_FE_P5,F,2005,7.0,Germany,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GHA,WB_WDI_SH_STA_SUIC_FE_P5,F,2005,1.46,Ghana,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRC,WB_WDI_SH_STA_SUIC_FE_P5,F,2005,1.4,Greece,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRD,WB_WDI_SH_STA_SUIC_FE_P5,F,2005,0.62,Grenada,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GTM,WB_WDI_SH_STA_SUIC_FE_P5,F,2005,3.11,Guatemala,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GIN,WB_WDI_SH_STA_SUIC_FE_P5,F,2005,3.24,Guinea,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNB,WB_WDI_SH_STA_SUIC_FE_P5,F,2005,4.07,Guinea-Bissau,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COL,WB_WDI_SH_STA_SUIC_FE_P5,F,2004,2.26,Colombia,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COM,WB_WDI_SH_STA_SUIC_FE_P5,F,2004,4.73,Comoros,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COD,WB_WDI_SH_STA_SUIC_FE_P5,F,2004,4.18,"Congo, Dem. Rep.","Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COG,WB_WDI_SH_STA_SUIC_FE_P5,F,2004,5.38,"Congo, Rep.","Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CRI,WB_WDI_SH_STA_SUIC_FE_P5,F,2004,2.24,Costa Rica,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CIV,WB_WDI_SH_STA_SUIC_FE_P5,F,2004,1.63,Côte d’Ivoire,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HRV,WB_WDI_SH_STA_SUIC_FE_P5,F,2004,10.15,Croatia,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CUB,WB_WDI_SH_STA_SUIC_FE_P5,F,2004,6.91,Cuba,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CYP,WB_WDI_SH_STA_SUIC_FE_P5,F,2004,0.45,Cyprus,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CZE,WB_WDI_SH_STA_SUIC_FE_P5,F,2004,6.05,Czechia,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DNK,WB_WDI_SH_STA_SUIC_FE_P5,F,2004,9.61,Denmark,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECU,WB_WDI_SH_STA_SUIC_FE_P5,F,2002,3.29,Ecuador,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EGY,WB_WDI_SH_STA_SUIC_FE_P5,F,2002,0.51,"Egypt, Arab Rep.","Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLV,WB_WDI_SH_STA_SUIC_FE_P5,F,2002,3.52,El Salvador,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNQ,WB_WDI_SH_STA_SUIC_FE_P5,F,2002,3.82,Equatorial Guinea,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ERI,WB_WDI_SH_STA_SUIC_FE_P5,F,2002,6.64,Eritrea,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EST,WB_WDI_SH_STA_SUIC_FE_P5,F,2002,10.27,Estonia,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWZ,WB_WDI_SH_STA_SUIC_FE_P5,F,2002,6.24,Eswatini,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ETH,WB_WDI_SH_STA_SUIC_FE_P5,F,2002,3.86,Ethiopia,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FJI,WB_WDI_SH_STA_SUIC_FE_P5,F,2002,7.38,Fiji,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FIN,WB_WDI_SH_STA_SUIC_FE_P5,F,2002,11.01,Finland,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRA,WB_WDI_SH_STA_SUIC_FE_P5,F,2002,11.93,France,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,THA,WB_WDI_SH_STA_SUIC_FE_P5,F,2000,6.05,Thailand,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLS,WB_WDI_SH_STA_SUIC_FE_P5,F,2000,2.25,Timor-Leste,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TGO,WB_WDI_SH_STA_SUIC_FE_P5,F,2000,3.95,Togo,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TON,WB_WDI_SH_STA_SUIC_FE_P5,F,2000,3.96,Tonga,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TTO,WB_WDI_SH_STA_SUIC_FE_P5,F,2000,5.83,Trinidad and Tobago,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
